Article ID	Pub. Year	Authors	Affiliations	Title	Recommendation 1	Recommendation 2	Recommendation 3	Recommendation 4	Recommendation 5	Recommendation 6	Recommendation 7	Recommendation 8	Recommendation 9	Recommendation 10	url
000108	2011	Craig Saper	University of Maryland, Baltimore County	Readies Online	000046	000124	000175	000151	000718	000099	000069	000011	000096	000101	https://digitalhumanities.org/dhq/vol/5/3/000108/000108.html
000109	2011	Mauro Carassai | Elisabet Takehana	University of Florida | Fitchburg State University	Introduction	000066	000122	000141	000557	000378	000314	000011	000103	000118	000201	https://digitalhumanities.org/dhq/vol/5/3/000109/000109.html
000110	2012	Mark Deuze | Peter Blank | Laura Speers	Department of Telecommunications, Indiana University | Department of Telecommunications, Indiana University | King's College, London	A Life Lived in Media	000180	000122	000596	000126	000111	000118	000080	000685	000092	000141	https://digitalhumanities.org/dhq/vol/6/1/000110/000110.html
000111	2012	Ray Siemens | Meagan Timney | Cara Leitch | Corina Koolen | Alex Garnett	University of Victoria | University of Victoria | University of Victoria | University of Victoria | University of Victoria	Pertinent Discussions Toward Modeling the Social Edition: Annotated Bibliographies	000401	000180	000123	000292	000120	000163	000643	000114	000077	000221	https://digitalhumanities.org/dhq/vol/6/1/000111/000111.html
000112	2012	Patrik Svensson	University of Umeå	Envisioning the Digital Humanities	000080	000090	000065	000163	000167	000463	000597	000208	000172	000174	https://digitalhumanities.org/dhq/vol/6/1/000112/000112.html
000113	2012	David Ciccoricco	University of Otago	The Materialities of Close Reading: 1942, 1959, 2009	000087	000162	000314	000018	000155	000154	000099	000152	000161	000599	https://digitalhumanities.org/dhq/vol/6/1/000113/000113.html
000114	2013	Lynne Siemens	University of Victoria	Developing Academic Capacity in Digital Humanities: Thoughts from the Canadian Community	000349	000363	000359	000365	000354	000364	000348	000357	000366	000362	https://digitalhumanities.org/dhq/vol/7/1/000114/000114.html
000115	2013	Yung-Hsing Wu	University of Louisiana, Lafayette	Kindling, Disappearing, Reading	000111	000601	000120	000103	000180	000154	000222	000210	000052	000192	https://digitalhumanities.org/dhq/vol/7/1/000115/000115.html
000116	2013	Ruth Mostern | Elana Gainor	University of California Merced | University of California Merced	Traveling the Silk Road on a Virtual Globe: Pedagogy, Technology and Evaluation for Spatial History	000443	000252	000303	000031	000294	000337	000477	000714	000275	000358	https://digitalhumanities.org/dhq/vol/7/2/000116/000116.html
000117	2012	John A. Walsh	Indiana University	Comic Book Markup Language: An Introduction and Rationale	000210	000185	000139	000619	000214	000148	000218	000098	000212	000230	https://digitalhumanities.org/dhq/vol/6/1/000117/000117.html
000118	2012	Lissa Holloway-Attaway	Blekinge Tekniska Högskola	Beyond Representation: Embodied Expression and Social Me-dia	000161	000087	000110	000122	000271	000113	000102	000395	000138	000109	https://digitalhumanities.org/dhq/vol/6/2/000118/000118.html
000119	2012	Craig Bellamy	VeRSI, University of Melbourne, Australia	The Sound of Many Hands Clapping: Teaching the Digital Humanities through Virtual Research Environment (VREs)	000678	000080	000070	000287	000065	000023	000411	000351	000112	000163	https://digitalhumanities.org/dhq/vol/6/2/000119/000119.html
000120	2012	Aden Evens	Dartmouth College	Web 2.0 and the Ontology of the Digital	000087	000185	000011	000141	000180	000080	000069	000151	000192	000115	https://digitalhumanities.org/dhq/vol/6/2/000120/000120.html
000121	2012	John Bradley	Kings College London	Towards a Richer Sense of Digital Annotation: Moving Beyond a "Media" Orientation of the Annotation of Digital Objects	000279	000285	000080	000255	000547	000122	000546	000027	000335	000337	https://digitalhumanities.org/dhq/vol/6/2/000121/000121.html
000122	2012	Stephanie Boluk | Patrick LeMieux	Vassar College | Duke University	Stretched Skulls: Anamorphic Games and the memento mortem mortis	000101	000066	000002	000501	000098	000009	000118	000339	000092	000080	https://digitalhumanities.org/dhq/vol/6/2/000122/000122.html
000123	2012	Geoffrey Rockwell | Peter Organisciak | Megan Meredith-Lobay | Kamal Ranaweera | Stan Ruecker | Julianne Nyhan	University of Alberta | University of Illinois, Urbana-Champaign | University of Alberta | University of Alberta | Illinois Institute of Technology | University College London	The Design of an International Social Media Event: A Day in the Life of the Digital Humanities	000411	000335	000475	000133	000121	000279	000111	000424	000477	000607	https://digitalhumanities.org/dhq/vol/6/2/000123/000123.html
000124	2012	Paul Stephens	Columbia University	From the Personal to the Proprietary: Conceptual Writing's Critique of Metadata	000108	000718	000382	000011	000138	000238	000151	000601	000192	000113	https://digitalhumanities.org/dhq/vol/6/2/000124/000124.html
000125	2012	Tim Causer | Valerie Wallace	Bentham Project, University College London | Bentham Project, University College London,and Center for History and Economics, Harvard University	Building A Volunteer Community: Results and Findings from Transcribe Bentham	000410	000220	000202	000293	000435	000577	000315	000199	000112	000424	https://digitalhumanities.org/dhq/vol/6/2/000125/000125.html
000126	2012	John Johnston	Emory University	Webbots and Machinic Agency	000373	000692	000533	000109	000483	000535	000501	000404	000108	000491	https://digitalhumanities.org/dhq/vol/6/2/000126/000126.html
000127	2012	Paul S. Rosenbloom	Department of Computer Science and Institute for Creative Technologies, University of Southern California	Towards a Conceptual Framework for the Digital Humanities	000080	000560	000112	000517	000122	000195	000077	000466	000278	000133	https://digitalhumanities.org/dhq/vol/6/2/000127/000127.html
000128	2012	Belinda Barnet	Swinburne University of Technology	Machine Enhanced (Re)minding: the Development of Storyspace	000087	000151	000194	000048	000113	000628	000046	000118	000141	000207	https://digitalhumanities.org/dhq/vol/6/2/000128/000128.html
000129	2012	Kari Kraus | Rachel Donahue	University of Maryland | University of Maryland	"Do You Want to Save Your Progress?": The Role of Professional and Player Communities in Preserving Virtual Worlds	000089	000501	000151	000009	000101	000098	000010	000122	000696	000484	https://digitalhumanities.org/dhq/vol/6/2/000129/000129.html
000130	2012	Julianne Nyhan | Andrew Flinn | Anne Welsh	Lecturer, UCL | Lecturer, UCL | Lecturer, UCL	A short Introduction to the Hidden Histories project and interviews	000133	000321	000135	000131	000134	000622	000261	000623	000514	000132	https://digitalhumanities.org/dhq/vol/6/3/000130/000130.html
000131	2012	Ray Siemens | Anne Welsh | Julianne Nyhan | Jessica Salmon	University of Victoria | University College London | University College London | University of Trier	Video-gaming, Paradise Lost and TCP/IP: an Oral History Conversation between Ray Siemens and Anne Welsh	000135	000133	000134	000132	000429	000079	000410	000313	000065	000123	https://digitalhumanities.org/dhq/vol/6/3/000131/000131.html
000132	2012	John Unsworth | Anne Welsh | Julianne Nyhan | Jessica Salmon	Brandeis University | University College London | University College London | University of Trier	Postmodern Culture and More: an Oral History Conversation between John Unsworth and Anne Welsh	000133	000135	000131	000134	000410	000079	000112	000429	000114	000052	https://digitalhumanities.org/dhq/vol/6/3/000132/000132.html
000133	2012	Harold Short | Julianne Nyhan | Anne Welsh | Jessica Salmon	King's College London and University of Western Sydney | University College London | University College London | University of Trier	"Collaboration Must Be Fundamental or It's Not Going to Work": an Oral History Conversation between Harold Short and Julianne Nyhan	000131	000135	000134	000411	000065	000132	000123	000677	000080	000070	https://digitalhumanities.org/dhq/vol/6/3/000133/000133.html
000134	2012	Willard McCarty | Julianne Nyhan | Anne Welsh | Jessica Salmon	King's College London and University of Western Sydney | University College London | University College London | University of Trier	Questioning, Asking and Enduring Curiosity: an Oral History Conversation between Julianne Nyhan and Willard McCarty	000135	000131	000133	000065	000123	000119	000080	000411	000112	000351	https://digitalhumanities.org/dhq/vol/6/3/000134/000134.html
000135	2012	Geoffrey Rockwell | Julianne Nyhan | Anne Welsh | Jessica Salmon	University of Alberta | University College London | University College London | University of Trier	Trading Stories: an Oral History Conversation between Geoffrey Rockwell and Julianne Nyhan	000131	000134	000133	000080	000132	000065	000112	000114	000123	000043	https://digitalhumanities.org/dhq/vol/6/3/000135/000135.html
000136	2012	Fred Gibbs | Trevor Owens	George Mason University | Library of Congress	Building Better Digital Humanities Tools: Toward broader audiences and user-centered designs	000536	000270	000463	000213	000310	000267	000200	000080	000631	000616	https://digitalhumanities.org/dhq/vol/6/2/000136/000136.html
000137	2012	Brent Nelson | Jon Bath	University of Saskatchewan | University of Saskatchewan	Old Ways for Linking Texts in the Digital Reading Environment: The Case of the Thompson Chain Reference Bible	000174	000181	000398	000501	000088	000069	000051	000561	000190	000247	https://digitalhumanities.org/dhq/vol/6/2/000137/000137.html
000138	2012	Anna Chen	The University of Texas at Austin	In One's Own Hand: Seeing Manuscripts in a Digital Age	000098	000558	000614	000430	000581	000738	000449	000682	000412	000491	https://digitalhumanities.org/dhq/vol/6/2/000138/000138.html
000139	2012	Joseph Tabbi	University of Illinois at Chicago (UIC)	Graphic Sublime: On the Art and Designwriting of Kate Armstrong and Michael Tippett	000148	000619	000117	000210	000151	000616	000101	000185	000092	000098	https://digitalhumanities.org/dhq/vol/6/2/000139/000139.html
000140	2013	Alison Tara Walker	Saint Louis University	The Boundless Book: A Conversation between the Pre-modern and Posthuman	000718	000398	000113	000616	000317	000389	000222	000117	000552	000069	https://digitalhumanities.org/dhq/vol/7/1/000140/000140.html
000141	2012	Terry Harpold	University of Florida	The Underside of the Digital Field	000122	000397	000066	000109	000248	000191	000468	000379	000087	000254	https://digitalhumanities.org/dhq/vol/6/2/000141/000141.html
000142	2013	Belinda Roman	St. Mary's University	An Agent-based Model for the Humanities	000502	000608	000649	000352	000268	000353	000355	000347	000345	000346	https://digitalhumanities.org/dhq/vol/7/1/000142/000142.html
000143	2013	Johanna Drucker	UCLA	Performative Materiality and Theoretical Approaches to Interface	000557	000175	000186	000091	000120	000248	000501	000011	000153	000379	https://digitalhumanities.org/dhq/vol/7/1/000143/000143.html
000144	2013	Ryan Cordell	Northeastern University	"Taken Possession of": The Reprinting and Reauthorship of Hawthorne's "Celestial Railroad" in the Antebellum Religious Press	000154	000003	000556	000505	000679	000098	000195	000197	000640	000264	https://digitalhumanities.org/dhq/vol/7/1/000144/000144.html
000145	2013	Eduard A. Arriaga | Fernando Sancho Caparrini | Juan Luis Suárez	University of Western Ontario | University of Sevilla | University of Western Ontario	Modeling Afro-Latin American Artistic Representations in Topic Maps: Cuba’s Prominence in Latin American Discourse	000631	000208	000637	000630	000633	000645	000427	000491	000448	000578	https://digitalhumanities.org/dhq/vol/7/1/000145/000145.html
000146	2013	Tanya Clement | David Tcheng | Loretta Auvil | Boris Capitanu | Megan Monroe	University of Texas, Austin | University of Illinois, Urbana-Champaign | University of Illinois, Urbana-Champaign | University of Illinois, Urbana-Champaign | University of Maryland, College Park	Sounding for Meaning: Using Theories of Knowledge Representation to Analyze Aural Patterns in Texts	000096	000069	000461	000513	000108	000186	000259	000139	000566	000097	https://digitalhumanities.org/dhq/vol/7/1/000146/000146.html
000147	2013	Robin Wharton	Independent Scholar	Digital Humanities, Copyright Law, and the Literary	000382	000229	000186	000434	000657	000101	000734	000444	000202	000468	https://digitalhumanities.org/dhq/vol/7/1/000147/000147.html
000148	2013	Ed Finn	Arizona State University	Revenge of the Nerd: Junot Díaz and the Networks of American Literary Imagination	000154	000531	000601	000646	000314	000512	000591	000287	000115	000180	https://digitalhumanities.org/dhq/vol/7/1/000148/000148.html
000149	2013	Nick Montfort | Stephanie Strickland	MIT | Independent scholar	cut to fit the toolspun course	000621	000698	000600	000154	000589	000584	000194	000169	000178	000707	https://digitalhumanities.org/dhq/vol/7/1/000149/000149.html
000150	2013	Whitney Anne Trettien	Duke University	A Deep History of Electronic Textuality: The Case of English Reprints Jhon Milton Areopagitica	000199	000039	000175	000058	000455	000552	000569	000108	000268	000101	https://digitalhumanities.org/dhq/vol/7/1/000150/000150.html
000151	2013	Matthew Kirschenbaum	University of Maryland	The .txtual Condition: Digital Humanities, Born-Digital Archives, and the Future Literary	000129	000155	000175	000154	000455	000087	000174	000069	000321	000509	https://digitalhumanities.org/dhq/vol/7/1/000151/000151.html
