Article ID	Pub. Year	Authors	Affiliations	Title	Recommendation 1	Recommendation 2	Recommendation 3	Recommendation 4	Recommendation 5	Recommendation 6	Recommendation 7	Recommendation 8	Recommendation 9	Recommendation 10	url
000108	2011	Craig Saper	University of Maryland, Baltimore County	Readies Online	000032	000582	000555	000388	000252	000527	000238	000323	000242	000485	https://digitalhumanities.org/dhq/vol/5/3/000108/000108.html
000109	2011	Mauro Carassai | Elisabet Takehana	University of Florida | Fitchburg State University	Introduction	000130	000618	000335	000467	000042	000655	000560	000227	000117	000471	https://digitalhumanities.org/dhq/vol/5/3/000109/000109.html
000110	2012	Mark Deuze | Peter Blank | Laura Speers	Department of Telecommunications, Indiana University | Department of Telecommunications, Indiana University | King's College, London	A Life Lived in Media	000150	000527	000276	000582	000425	000687	000648	000238	000256	000124	https://digitalhumanities.org/dhq/vol/6/1/000110/000110.html
000111	2012	Ray Siemens | Meagan Timney | Cara Leitch | Corina Koolen | Alex Garnett	University of Victoria | University of Victoria | University of Victoria | University of Victoria | University of Victoria	Pertinent Discussions Toward Modeling the Social Edition: Annotated Bibliographies	000342	000201	000317	000356	000196	000286	000433	000419	000501	000238	https://digitalhumanities.org/dhq/vol/6/1/000111/000111.html
000112	2012	Patrik Svensson	University of Umeå	Envisioning the Digital Humanities	000659	000586	000153	000590	000321	000403	000240	000673	000726	000486	https://digitalhumanities.org/dhq/vol/6/1/000112/000112.html
000113	2012	David Ciccoricco	University of Otago	The Materialities of Close Reading: 1942, 1959, 2009	000495	000086	000613	000089	000529	000424	000134	000379	000395	000720	https://digitalhumanities.org/dhq/vol/6/1/000113/000113.html
000114	2013	Lynne Siemens	University of Victoria	Developing Academic Capacity in Digital Humanities: Thoughts from the Canadian Community	000108	000542	000687	000356	000527	000539	000023	000469	000582	000675	https://digitalhumanities.org/dhq/vol/7/1/000114/000114.html
000115	2013	Yung-Hsing Wu	University of Louisiana, Lafayette	Kindling, Disappearing, Reading	000591	000388	000582	000185	000416	000038	000362	000481	000204	000048	https://digitalhumanities.org/dhq/vol/7/1/000115/000115.html
000116	2013	Ruth Mostern | Elana Gainor	University of California Merced | University of California Merced	Traveling the Silk Road on a Virtual Globe: Pedagogy, Technology and Evaluation for Spatial History	000108	000518	000432	000485	000663	000371	000129	000579	000573	000146	https://digitalhumanities.org/dhq/vol/7/2/000116/000116.html
000117	2012	John A. Walsh	Indiana University	Comic Book Markup Language: An Introduction and Rationale	000387	000227	000424	000102	000671	000251	000618	000619	000610	000574	https://digitalhumanities.org/dhq/vol/6/1/000117/000117.html
000118	2012	Lissa Holloway-Attaway	Blekinge Tekniska Högskola	Beyond Representation: Embodied Expression and Social Me-dia	000107	000081	000300	000388	000416	000443	000408	000654	000362	000128	https://digitalhumanities.org/dhq/vol/6/2/000118/000118.html
000119	2012	Craig Bellamy	VeRSI, University of Melbourne, Australia	The Sound of Many Hands Clapping: Teaching the Digital Humanities through Virtual Research Environment (VREs)	000096	000165	000002	000730	000548	000352	000623	000364	000680	000233	https://digitalhumanities.org/dhq/vol/6/2/000119/000119.html
000120	2012	Aden Evens	Dartmouth College	Web 2.0 and the Ontology of the Digital	000010	000034	000510	000424	000139	000002	000574	000262	000729	000117	https://digitalhumanities.org/dhq/vol/6/2/000120/000120.html
000121	2012	John Bradley	Kings College London	"Towards a Richer Sense of Digital Annotation: Moving Beyond a ""Media"" Orientation of the Annotation of Digital Objects"	000543	000649	000378	000216	000172	000021	000204	000390	000679	000212	https://digitalhumanities.org/dhq/vol/6/2/000121/000121.html
000122	2012	Stephanie Boluk | Patrick LeMieux	Vassar College | Duke University	Stretched Skulls: Anamorphic Games and the memento mortem mortis	000164	000176	000352	000424	000595	000134	000089	000379	000046	000496	https://digitalhumanities.org/dhq/vol/6/2/000122/000122.html
000123	2012	Geoffrey Rockwell | Peter Organisciak | Megan Meredith-Lobay | Kamal Ranaweera | Stan Ruecker | Julianne Nyhan	University of Alberta | University of Illinois, Urbana-Champaign | University of Alberta | University of Alberta | Illinois Institute of Technology | University College London	The Design of an International Social Media Event: A Day in the Life of the Digital Humanities	000319	000303	000067	000431	000724	000380	000146	000579	000346	000454	https://digitalhumanities.org/dhq/vol/6/2/000123/000123.html
000124	2012	Paul Stephens	Columbia University	From the Personal to the Proprietary: Conceptual Writing's Critique of Metadata	000727	000426	000150	000698	000435	000239	000210	000552	000181	000527	https://digitalhumanities.org/dhq/vol/6/2/000124/000124.html
000125	2012	Tim Causer | Valerie Wallace	Bentham Project, University College London | Bentham Project, University College London,and Center for History and Economics, Harvard University	Building A Volunteer Community: Results and Findings from Transcribe Bentham	000252	000185	000283	000197	000373	000582	000443	000552	000523	000264	https://digitalhumanities.org/dhq/vol/6/2/000125/000125.html
000126	2012	John Johnston	Emory University	Webbots and Machinic Agency	000462	000172	000113	000427	000216	000402	000700	000413	000086	000601	https://digitalhumanities.org/dhq/vol/6/2/000126/000126.html
000127	2012	Paul S. Rosenbloom	Department of Computer Science and Institute for Creative Technologies, University of Southern California	Towards a Conceptual Framework for the Digital Humanities	000677	000496	000493	000162	000274	000134	000670	000105	000654	000430	https://digitalhumanities.org/dhq/vol/6/2/000127/000127.html
000128	2012	Belinda Barnet	Swinburne University of Technology	Machine Enhanced (Re)minding: the Development of Storyspace	000654	000118	000647	000107	000388	000081	000221	000379	000600	000694	https://digitalhumanities.org/dhq/vol/6/2/000128/000128.html
000129	2012	Kari Kraus | Rachel Donahue	University of Maryland | University of Maryland	Do You Want to Save Your Progress?: The Role of Professional and Player Communities in Preserving Virtual Worlds	000432	000159	000573	000535	000152	000419	000133	000637	000388	000143	https://digitalhumanities.org/dhq/vol/6/2/000129/000129.html
000130	2012	Julianne Nyhan | Andrew Flinn | Anne Welsh	Lecturer, UCL | Lecturer, UCL | Lecturer, UCL	A short Introduction to the Hidden Histories project and interviews	000618	000117	000109	000227	000387	000574	000251	000263	000120	000471	https://digitalhumanities.org/dhq/vol/6/3/000130/000130.html
000131	2012	Ray Siemens | Anne Welsh | Julianne Nyhan | Jessica Salmon	University of Victoria | University College London | University College London | University of Trier	Video-gaming, Paradise Lost and TCP/IP: an Oral History Conversation between Ray Siemens and Anne Welsh	000714	000659	000486	000198	000644	000337	000326	000590	000419	000201	https://digitalhumanities.org/dhq/vol/6/3/000131/000131.html
000132	2012	John Unsworth | Anne Welsh | Julianne Nyhan | Jessica Salmon	Brandeis University | University College London | University College London | University of Trier	Postmodern Culture and More: an Oral History Conversation between John Unsworth and Anne Welsh	000164	000046	000595	000718	000300	000122	000070	000089	000674	000689	https://digitalhumanities.org/dhq/vol/6/3/000132/000132.html
000133	2012	Harold Short | Julianne Nyhan | Anne Welsh | Jessica Salmon	King's College London and University of Western Sydney | University College London | University College London | University of Trier	Collaboration Must Be Fundamental or It's Not Going to Work: an Oral History Conversation between Harold Short and Julianne Nyhan	000159	000259	000388	000038	000213	000154	000563	000071	000643	000507	https://digitalhumanities.org/dhq/vol/6/3/000133/000133.html
000134	2012	Willard McCarty | Julianne Nyhan | Anne Welsh | Jessica Salmon	King's College London and University of Western Sydney | University College London | University College London | University of Trier	Questioning, Asking and Enduring Curiosity: an Oral History Conversation between Julianne Nyhan and Willard McCarty	000496	000274	000162	000654	000456	000676	000483	000164	000445	000143	https://digitalhumanities.org/dhq/vol/6/3/000134/000134.html
000135	2012	Geoffrey Rockwell | Julianne Nyhan | Anne Welsh | Jessica Salmon	University of Alberta | University College London | University College London | University of Trier	Trading Stories: an Oral History Conversation between Geoffrey Rockwell and Julianne Nyhan	000138	000360	000079	000158	000269	000088	000546	000252	000068	000183	https://digitalhumanities.org/dhq/vol/6/3/000135/000135.html
000136	2012	Fred Gibbs | Trevor Owens	George Mason University | Library of Congress	Building Better Digital Humanities Tools: Toward broader audiences and user-centered designs	000388	000038	000421	000081	000397	000508	000393	000267	000316	000107	https://digitalhumanities.org/dhq/vol/6/2/000136/000136.html
000137	2012	Brent Nelson | Jon Bath	University of Saskatchewan | University of Saskatchewan	Old Ways for Linking Texts in the Digital Reading Environment: The Case of the Thompson Chain Reference Bible	000724	000303	000319	000674	000376	000731	000579	000582	000515	000067	https://digitalhumanities.org/dhq/vol/6/2/000137/000137.html
000138	2012	Anna Chen	The University of Texas at Austin	In One's Own Hand: Seeing Manuscripts in a Digital Age	000269	000421	000183	000388	000079	000213	000661	000338	000468	000154	https://digitalhumanities.org/dhq/vol/6/2/000138/000138.html
000139	2012	Joseph Tabbi	University of Illinois at Chicago (UIC)	Graphic Sublime: On the Art and Designwriting of Kate Armstrong and Michael Tippett	000010	000436	000574	000510	000120	000031	000352	000729	000424	000127	https://digitalhumanities.org/dhq/vol/6/2/000139/000139.html
000140	2013	Alison Tara Walker	Saint Louis University	The Boundless Book: A Conversation between the Pre-modern and Posthuman	000081	000063	000362	000107	000118	000388	000400	000199	000234	000308	https://digitalhumanities.org/dhq/vol/7/1/000140/000140.html
000141	2012	Terry Harpold	University of Florida	The Underside of the Digital Field	000425	000314	000696	000050	000115	000241	000154	000362	000388	000108	https://digitalhumanities.org/dhq/vol/6/2/000141/000141.html
000142	2013	Belinda Roman	St. Mary's University	An Agent-based Model for the Humanities	000089	000574	000699	000122	000510	000671	000379	000046	000595	000117	https://digitalhumanities.org/dhq/vol/7/1/000142/000142.html
000143	2013	Johanna Drucker	UCLA	Performative Materiality and Theoretical Approaches to Interface	000670	000078	000535	000564	000427	000374	000134	000274	000062	000043	https://digitalhumanities.org/dhq/vol/7/1/000143/000143.html
000144	2013	Ryan Cordell	Northeastern University	Taken Possession of: The Reprinting and Reauthorship of Hawthorne's Celestial Railroad in the Antebellum Religious Press	000252	000600	000163	000234	000425	000171	000388	000582	000362	000800	https://digitalhumanities.org/dhq/vol/7/1/000144/000144.html
000145	2013	Eduard A. Arriaga | Fernando Sancho Caparrini | Juan Luis Suárez	University of Western Ontario | University of Sevilla | University of Western Ontario	Modeling Afro-Latin American Artistic Representations in Topic Maps: Cuba’s Prominence in Latin American Discourse	000072	000387	000618	000379	000402	000588	000738	000322	000654	000117	https://digitalhumanities.org/dhq/vol/7/1/000145/000145.html
000146	2013	Tanya Clement | David Tcheng | Loretta Auvil | Boris Capitanu | Megan Monroe	University of Texas, Austin | University of Illinois, Urbana-Champaign | University of Illinois, Urbana-Champaign | University of Illinois, Urbana-Champaign | University of Maryland, College Park	Sounding for Meaning: Using Theories of Knowledge Representation to Analyze Aural Patterns in Texts	000319	000380	000641	000149	000710	000371	000501	000643	000668	000454	https://digitalhumanities.org/dhq/vol/7/1/000146/000146.html
000147	2013	Robin Wharton	Independent Scholar	Digital Humanities, Copyright Law, and the Literary	000055	000108	000582	000323	000336	000515	000469	000733	000698	000674	https://digitalhumanities.org/dhq/vol/7/1/000147/000147.html
000148	2013	Ed Finn	Arizona State University	Revenge of the Nerd: Junot Díaz and the Networks of American Literary Imagination	000264	000217	000003	000082	000108	000326	000098	000168	000501	000276	https://digitalhumanities.org/dhq/vol/7/1/000148/000148.html
000149	2013	Nick Montfort | Stephanie Strickland	MIT | Independent scholar	cut to fit the toolspun course	000004	000146	000501	000632	000157	000159	000332	000107	000629	000715	https://digitalhumanities.org/dhq/vol/7/1/000149/000149.html
000150	2013	Whitney Anne Trettien	Duke University	A Deep History of Electronic Textuality: The Case of English Reprints Jhon Milton Areopagitica	000582	000648	000032	000578	000082	000425	000687	000527	000148	000020	https://digitalhumanities.org/dhq/vol/7/1/000150/000150.html
000151	2013	Matthew Kirschenbaum	University of Maryland	The .txtual Condition: Digital Humanities, Born-Digital Archives, and the Future Literary	000411	000166	000693	000728	000628	000582	000596	000220	000204	000388	https://digitalhumanities.org/dhq/vol/7/1/000151/000151.html
